"tax_id","ref","taxon","person_2","person","common_name","taxon_name_notes","tmax","n","metric","metric_note","error","error_measure","acclim_temp","acclim_time","acclim_time_unit","start_temp","ramp","test_time","test_time_unit","endpoint","temp_tested","temp_rep","temp_rep_n","env_temp","env_temp_sp","env_temp_max","env_temp_min","season","season_type","coll_start","coll_end","coll_year","origin","origin_note","life_stage","life_stage_sp","sex","body_mass","error_bm","error_measure_bm","bm_type","body_length","error_bl","error_measure_bl","size_notes","climate","habitat","group","lat","long","elevation","continent","country","aeration","oxygen","pH","salinity","salinity_unit","add_stressor","type_stressor","stressor_type_sp","level_stressor","level_stressor_unit","notes_stressor","plotdigit","supp","ref_source","ref_language","pub_year","ref_info","ref_info_orig","ref_doi","ref_journal_orig","notes","endpoint_note","AphiaID_accepted","freshwater","brackish","marine","habitat2","test_id","study_id","loc_id","ott_id","domain","kingdom","phylum","class","order","family","genus","species","subspecies","taxon_corr","crd_id","elevation_wc25","köppen","Continent_new","Country_new","country_f","continent_f","koeppen_gr","tol_type"
"tax_205","Eme_&_Bennett_2009","Liza viagiensis",,"Kristin Peters","squaretail mullet","referred to as Liza viagiensis in paper",16.1,101,"ctmin",,,,"35","14","d",,"0.31",,,"loe",,,,26,"water temperature at collection",,,,,"01/06/2003","31/08/2005",2005,"wild",,,,,1.3,"0.7","SD","wet mass","33",7,"SD",,"tropical","marine","fish",-5.564,123.929,,"Asia","Indonesia",,,,,,,,,,,,"yes",,"GlobTherm_2018","english",2009,"Eme, J. and Bennett, W.A., 2009. Critical thermal tolerance polygons of tropical marine fishes from Sulawesi, Indonesia. Journal of Thermal Biology, 34(5), pp.220-225.",,"10.1016/j.jtherbio.2009.02.005","Journal of Thermal Biology","acclim_temp read from plot","loe",218878,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_1549","s_120","l_121",117915,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Mugilidae","Ellochelon","Ellochelon vaigiensis",,"ellochelon vaigiensis",99,,,,,"Indonesia","Asia",,"lower"
"tax_206","Zebral_et_al_2019","Poecilia vivipara","Helena Bayat","Jurg Spaak",,,39.5,,"ctmax",,0.2,"SE","22","3","w","22","0.34","30","min","lrr",,,,,,,,,,,,,"lab",,"adult",,,0.33,"0.13","se","wet","30.1",3.5,"se",,"tropical","freshwater, brackish","fish",-5.84,-35.2,,"South America","Brazil","YES",,"7.2",,,,,,,,,"T",,"GS","english",2019,"Zebral, Y.D., Roza, M., da Silva Fonseca, J., Costa, P.G., de Oliveira, C.S., Zocke, T.G., Dal Pizzol, J.L., Robaldo, R.B. and Bianchini, A., 2019. Waterborne copper is more toxic to the killifish Poecilia vivipara in elevated temperatures: Linking oxidative stress in the liver with reduced organismal thermal performance. Aquatic Toxicology, 209, pp.142-149.",,"10.1016/j.aquatox.2019.02.005","Aquatic Toxicology",,"absence of righting response",275353,TRUE,TRUE,,"freshwater_brackish","t_4993","s_422","l_122",149159,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Poeciliidae","Poecilia","Poecilia vivipara",,"poecilia vivipara",101,49,"Tropical Savannah","South America","Brazil","Brazil","South America","Tropical","upper"
"tax_206","Zebral_et_al_2019","Poecilia vivipara","Helena Bayat","Jurg Spaak",,,41.5,,"ctmax",,0.09,"SE","28","3","w","28","0.34","30","min","lrr",,,,,,,,,,,,,"lab",,"adult",,,0.33,"0.13","se","wet","30.1",3.5,"se",,"tropical","freshwater, brackish","fish",-5.84,-35.2,,"South America","Brazil","YES",,"7.2",,,,,,,,,"T",,"GS","english",2019,"Zebral, Y.D., Roza, M., da Silva Fonseca, J., Costa, P.G., de Oliveira, C.S., Zocke, T.G., Dal Pizzol, J.L., Robaldo, R.B. and Bianchini, A., 2019. Waterborne copper is more toxic to the killifish Poecilia vivipara in elevated temperatures: Linking oxidative stress in the liver with reduced organismal thermal performance. Aquatic Toxicology, 209, pp.142-149.",,"10.1016/j.aquatox.2019.02.005","Aquatic Toxicology",,"absence of righting response",275353,TRUE,TRUE,,"freshwater_brackish","t_4994","s_422","l_122",149159,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Poeciliidae","Poecilia","Poecilia vivipara",,"poecilia vivipara",101,49,"Tropical Savannah","South America","Brazil","Brazil","South America","Tropical","upper"
"tax_206","Zebral_et_al_2019","Poecilia vivipara","Helena Bayat","Jurg Spaak",,,39.4,,"ctmax",,0.15,"SE","22","3","w","22","0.34","30","min","lrr",,,,,,,,,,,,,"lab",,"adult",,,0.33,"0.13","se","wet","30.1",3.5,"se",,"tropical","freshwater, brackish","fish",-5.84,-35.2,,"South America","Brazil","YES",,"7.2",,,"YES","Chemical","copper","9","ug/l water",,"T",,"GS","english",2019,"Zebral, Y.D., Roza, M., da Silva Fonseca, J., Costa, P.G., de Oliveira, C.S., Zocke, T.G., Dal Pizzol, J.L., Robaldo, R.B. and Bianchini, A., 2019. Waterborne copper is more toxic to the killifish Poecilia vivipara in elevated temperatures: Linking oxidative stress in the liver with reduced organismal thermal performance. Aquatic Toxicology, 209, pp.142-149.",,"10.1016/j.aquatox.2019.02.005","Aquatic Toxicology",,"absence of righting response",275353,TRUE,TRUE,,"freshwater_brackish","t_4995","s_422","l_122",149159,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Poeciliidae","Poecilia","Poecilia vivipara",,"poecilia vivipara",101,49,"Tropical Savannah","South America","Brazil","Brazil","South America","Tropical","upper"
"tax_206","Zebral_et_al_2019","Poecilia vivipara","Helena Bayat","Jurg Spaak",,,40.8,,"ctmax",,0.15,"SE","28","3","w","28","0.34","30","min","lrr",,,,,,,,,,,,,"lab",,"adult",,,0.33,"0.13","se","wet","30.1",3.5,"se",,"tropical","freshwater, brackish","fish",-5.84,-35.2,,"South America","Brazil","YES",,"7.2",,,"YES","Chemical","copper","9","ug/l water",,"T",,"GS","english",2019,"Zebral, Y.D., Roza, M., da Silva Fonseca, J., Costa, P.G., de Oliveira, C.S., Zocke, T.G., Dal Pizzol, J.L., Robaldo, R.B. and Bianchini, A., 2019. Waterborne copper is more toxic to the killifish Poecilia vivipara in elevated temperatures: Linking oxidative stress in the liver with reduced organismal thermal performance. Aquatic Toxicology, 209, pp.142-149.",,"10.1016/j.aquatox.2019.02.005","Aquatic Toxicology",,"absence of righting response",275353,TRUE,TRUE,,"freshwater_brackish","t_4996","s_422","l_122",149159,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Poeciliidae","Poecilia","Poecilia vivipara",,"poecilia vivipara",101,49,"Tropical Savannah","South America","Brazil","Brazil","South America","Tropical","upper"
"tax_206","Zebral_et_al_2019","Poecilia vivipara","Helena Bayat","Jurg Spaak",,,39.8,,"ctmax",,0.17,"SE","22","3","w","22","0.34","30","min","lrr",,,,,,,,,,,,,"lab",,"adult",,,0.33,"0.13","se","wet","30.1",3.5,"se",,"tropical","freshwater, brackish","fish",-5.84,-35.2,,"South America","Brazil","YES",,"7.2",,,"YES","Chemical","copper","20","ug/l water",,"T",,"GS","english",2019,"Zebral, Y.D., Roza, M., da Silva Fonseca, J., Costa, P.G., de Oliveira, C.S., Zocke, T.G., Dal Pizzol, J.L., Robaldo, R.B. and Bianchini, A., 2019. Waterborne copper is more toxic to the killifish Poecilia vivipara in elevated temperatures: Linking oxidative stress in the liver with reduced organismal thermal performance. Aquatic Toxicology, 209, pp.142-149.",,"10.1016/j.aquatox.2019.02.005","Aquatic Toxicology",,"absence of righting response",275353,TRUE,TRUE,,"freshwater_brackish","t_4997","s_422","l_122",149159,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Poeciliidae","Poecilia","Poecilia vivipara",,"poecilia vivipara",101,49,"Tropical Savannah","South America","Brazil","Brazil","South America","Tropical","upper"
"tax_206","Zebral_et_al_2019","Poecilia vivipara","Helena Bayat","Jurg Spaak",,,40.9,,"ctmax",,0.16,"SE","28","3","w","28","0.34","30","min","lrr",,,,,,,,,,,,,"lab",,"adult",,,0.33,"0.13","se","wet","30.1",3.5,"se",,"tropical","freshwater, brackish","fish",-5.84,-35.2,,"South America","Brazil","YES",,"7.2",,,"YES","Chemical","copper","20","ug/l water",,"T",,"GS","english",2019,"Zebral, Y.D., Roza, M., da Silva Fonseca, J., Costa, P.G., de Oliveira, C.S., Zocke, T.G., Dal Pizzol, J.L., Robaldo, R.B. and Bianchini, A., 2019. Waterborne copper is more toxic to the killifish Poecilia vivipara in elevated temperatures: Linking oxidative stress in the liver with reduced organismal thermal performance. Aquatic Toxicology, 209, pp.142-149.",,"10.1016/j.aquatox.2019.02.005","Aquatic Toxicology",,"absence of righting response",275353,TRUE,TRUE,,"freshwater_brackish","t_4998","s_422","l_122",149159,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Poeciliidae","Poecilia","Poecilia vivipara",,"poecilia vivipara",101,49,"Tropical Savannah","South America","Brazil","Brazil","South America","Tropical","upper"
"tax_207","Lattuca_et_al_2018","Odontesthes nigricans",,"Helena Bayat",,,27.13,20,"ctmax",,0.64,"sd","2","3","w","2","0.3",,,"loe",,,,,,16,2,"spring","intermediate",,,2014,"wild",,"non-adult","juvenile",,3.4,"0.73","sd","wet mass","91.4",7.43,"sd",,"polar","marine","fish",-54.8721,-67.28511,,"South America","Argentina","yes","8.91 mg/L",,28,,,,,,,,,,"Leiva_et_al_2019","english",2018," Lattuca ME, Boy CC, Vanella FA, Barrantes ME, Fernández DA. 2018 Thermal responses of three native fishes from estuarine areas of the Beagle Channel, and their implications for climate change. Hydrobiologia 808, 235–249. (",,,"Hydrobiologia",,"loe",281828,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_2500","s_212","l_123",3641077,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Atherinopsidae","Odontesthes","Odontesthes nigricans",,"odontesthes nigricans",69,116,"Cold - Without dry season - Cold summer","South America","Argentina","Argentina","South America","Continental","upper"
"tax_207","Lattuca_et_al_2018","Odontesthes nigricans",,"Helena Bayat",,,27.53,20,"ctmax",,0.76,"sd","4","3","w","4","0.3",,,"loe",,,,,,16,2,"spring","intermediate",,,2014,"wild",,"non-adult","juvenile",,4.32,"1.4","sd","wet mass","101.96",8.19,"sd",,"polar","marine","fish",-54.8721,-67.28511,,"South America","Argentina","yes","8.91 mg/L",,28,,,,,,,,,,"Leiva_et_al_2019","english",2018," Lattuca ME, Boy CC, Vanella FA, Barrantes ME, Fernández DA. 2018 Thermal responses of three native fishes from estuarine areas of the Beagle Channel, and their implications for climate change. Hydrobiologia 808, 235–249. (",,,"Hydrobiologia",,"loe",281828,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_2501","s_212","l_123",3641077,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Atherinopsidae","Odontesthes","Odontesthes nigricans",,"odontesthes nigricans",69,116,"Cold - Without dry season - Cold summer","South America","Argentina","Argentina","South America","Continental","upper"
"tax_207","Lattuca_et_al_2018","Odontesthes nigricans",,"Helena Bayat",,,28.67,20,"ctmax",,0.41,"sd","10","3","w","10","0.3",,,"loe",,,,,,16,2,"spring","intermediate",,,2014,"wild",,"non-adult","juvenile",,4.51,"1.73","sd","wet mass","107.48",5.87,"sd",,"polar","marine","fish",-54.8721,-67.28511,,"South America","Argentina","yes","8.91 mg/L",,28,,,,,,,,,,"Leiva_et_al_2019","english",2018," Lattuca ME, Boy CC, Vanella FA, Barrantes ME, Fernández DA. 2018 Thermal responses of three native fishes from estuarine areas of the Beagle Channel, and their implications for climate change. Hydrobiologia 808, 235–249. (",,,"Hydrobiologia",,"loe",281828,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_2502","s_212","l_123",3641077,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Atherinopsidae","Odontesthes","Odontesthes nigricans",,"odontesthes nigricans",69,116,"Cold - Without dry season - Cold summer","South America","Argentina","Argentina","South America","Continental","upper"
"tax_207","Lattuca_et_al_2018","Odontesthes nigricans",,"Helena Bayat",,,32.3,20,"ctmax",,0.25,"sd","16","3","w","16","0.3",,,"loe",,,,,,16,2,"spring","intermediate",,,2014,"wild",,"non-adult","juvenile",,4.26,"0.93","sd","wet mass","96.15",8.36,"sd",,"polar","marine","fish",-54.8721,-67.28511,,"South America","Argentina","yes","8.91 mg/L",,28,,,,,,,,,,"Leiva_et_al_2019","english",2018," Lattuca ME, Boy CC, Vanella FA, Barrantes ME, Fernández DA. 2018 Thermal responses of three native fishes from estuarine areas of the Beagle Channel, and their implications for climate change. Hydrobiologia 808, 235–249. (",,,"Hydrobiologia",,"loe",281828,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_2503","s_212","l_123",3641077,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Atherinopsidae","Odontesthes","Odontesthes nigricans",,"odontesthes nigricans",69,116,"Cold - Without dry season - Cold summer","South America","Argentina","Argentina","South America","Continental","upper"
"tax_207","Lattuca_et_al_2018","Odontesthes nigricans",,"Helena Bayat",,,-2.09,20,"ctmin",,0.19,"sd","2","3","w","2","0.3",,,"loe",,,,,,16,2,"spring","intermediate",,,2014,"wild",,"non-adult","juvenile",,4.54,"2.37","sd","wet mass","98.98",7.35,"sd",,"polar","marine","fish",-54.8721,-67.28511,,"South America","Argentina","yes","8.91 mg/L",,28,,,,,,,,,,"Leiva_et_al_2019","english",2018," Lattuca ME, Boy CC, Vanella FA, Barrantes ME, Fernández DA. 2018 Thermal responses of three native fishes from estuarine areas of the Beagle Channel, and their implications for climate change. Hydrobiologia 808, 235–249. (",,,"Hydrobiologia",,"loe",281828,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_2504","s_212","l_123",3641077,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Atherinopsidae","Odontesthes","Odontesthes nigricans",,"odontesthes nigricans",69,116,"Cold - Without dry season - Cold summer","South America","Argentina","Argentina","South America","Continental","lower"
"tax_207","Lattuca_et_al_2018","Odontesthes nigricans",,"Helena Bayat",,,-2.2,20,"ctmin",,0.31,"sd","4","3","w","4","0.3",,,"loe",,,,,,16,2,"spring","intermediate",,,2014,"wild",,"non-adult","juvenile",,4.14,"4.14","sd","wet mass","97.95",7.52,"sd",,"polar","marine","fish",-54.8721,-67.28511,,"South America","Argentina","yes","8.91 mg/L",,28,,,,,,,,,,"Leiva_et_al_2019","english",2018," Lattuca ME, Boy CC, Vanella FA, Barrantes ME, Fernández DA. 2018 Thermal responses of three native fishes from estuarine areas of the Beagle Channel, and their implications for climate change. Hydrobiologia 808, 235–249. (",,,"Hydrobiologia",,"loe",281828,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_2505","s_212","l_123",3641077,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Atherinopsidae","Odontesthes","Odontesthes nigricans",,"odontesthes nigricans",69,116,"Cold - Without dry season - Cold summer","South America","Argentina","Argentina","South America","Continental","lower"
"tax_207","Lattuca_et_al_2018","Odontesthes nigricans",,"Helena Bayat",,,-1.53,20,"ctmin",,0.28,"sd","10","3","w","10","0.3",,,"loe",,,,,,16,2,"spring","intermediate",,,2014,"wild",,"non-adult","juvenile",,4.04,"4.3","sd","wet mass","94.38",4.43,"sd",,"polar","marine","fish",-54.8721,-67.28511,,"South America","Argentina","yes","8.91 mg/L",,28,,,,,,,,,,"Leiva_et_al_2019","english",2018," Lattuca ME, Boy CC, Vanella FA, Barrantes ME, Fernández DA. 2018 Thermal responses of three native fishes from estuarine areas of the Beagle Channel, and their implications for climate change. Hydrobiologia 808, 235–249. (",,,"Hydrobiologia",,"loe",281828,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_2506","s_212","l_123",3641077,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Atherinopsidae","Odontesthes","Odontesthes nigricans",,"odontesthes nigricans",69,116,"Cold - Without dry season - Cold summer","South America","Argentina","Argentina","South America","Continental","lower"
"tax_207","Lattuca_et_al_2018","Odontesthes nigricans",,"Helena Bayat",,,-1.37,20,"ctmin",,0.21,"sd","16","3","w","16","0.3",,,"loe",,,,,,16,2,"spring","intermediate",,,2014,"wild",,"non-adult","juvenile",,3.81,"3.09","sd","wet mass","94.1",7.16,"sd",,"polar","marine","fish",-54.8721,-67.28511,,"South America","Argentina","yes","8.91 mg/L",,28,,,,,,,,,,"Leiva_et_al_2019","english",2018," Lattuca ME, Boy CC, Vanella FA, Barrantes ME, Fernández DA. 2018 Thermal responses of three native fishes from estuarine areas of the Beagle Channel, and their implications for climate change. Hydrobiologia 808, 235–249. (",,,"Hydrobiologia",,"loe",281828,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_2507","s_212","l_123",3641077,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Atherinopsidae","Odontesthes","Odontesthes nigricans",,"odontesthes nigricans",69,116,"Cold - Without dry season - Cold summer","South America","Argentina","Argentina","South America","Continental","lower"
"tax_214","Zabarburú_et_al_2016","Hypostomus hemicochliodun",,"Graciela","Carachama parda",,35.16,18,"ctmax","first equilibrium loss",0.13,"standard error of the mean","28.5","5 days","days","28.5","0.3",,,"loe",,,,,,,,,,,,,"lab","eclosed eggs","non adult","larvae",,,,,,"180",5,,,"tropical","freshwater","fish",-6.36633731,-76.37658556,,"America","Perú",,,,,,,,,,,,,,"GS","spanish",2016,,"Zabarburú, C.A.C., Koo, F.W.C., Castillo, W.G., del Aguila Panduro, E., Tamani, F.V. and Rios, J.F., 2017. Evaluación de la temperatura letal máxima para Hypostomus hemicochliodon y Pterygoplichthys parda/is (Loricariidae) Assessment of the maximum lethal temperature for Hypostomus hemicochliodon and Pterygoplichthys parda/is (Loricariidae).",,"Revista de Investigación Científica UNTRM: Ciencias Naturales e Ingeniería","paper id 1_c","fish loses the hability to keep a normal position",1009574,TRUE,,,"freshwater","t_4957","s_420","l_127",3622916,"Eukaryota","Metazoa","Chordata","Actinopteri","Siluriformes","Loricariidae","Hypostomus","Hypostomus hemicochliodon",,"hypostomus hemicochliodon",107,934,"Tropical Rainforest","South America","Peru","Peru","South America","Tropical","upper"
"tax_214","Zabarburú_et_al_2016","Hypostomus hemicochliodun",,"Graciela","Carachama parda",,37.82,18,"ctmax","complete equilibrium loss",0.18,"standard error of the mean","28.5","5 days","days","28.5","0.3",,,"loe",,,,,,,,,,,,,"lab","eclosed eggs","non adult","larvae",,,,,,"180",5,,,"tropical","freshwater","fish",-6.36633731,-76.37658556,,"America","Perú",,,,,,,,,,,,,,"GS","spanish",2016,,"Zabarburú, C.A.C., Koo, F.W.C., Castillo, W.G., del Aguila Panduro, E., Tamani, F.V. and Rios, J.F., 2017. Evaluación de la temperatura letal máxima para Hypostomus hemicochliodon y Pterygoplichthys parda/is (Loricariidae) Assessment of the maximum lethal temperature for Hypostomus hemicochliodon and Pterygoplichthys parda/is (Loricariidae).",,"Revista de Investigación Científica UNTRM: Ciencias Naturales e Ingeniería","paper id 1_c","fish is incapable of holding up",1009574,TRUE,,,"freshwater","t_4958","s_420","l_127",3622916,"Eukaryota","Metazoa","Chordata","Actinopteri","Siluriformes","Loricariidae","Hypostomus","Hypostomus hemicochliodon",,"hypostomus hemicochliodon",107,934,"Tropical Rainforest","South America","Peru","Peru","South America","Tropical","upper"
"tax_214","Zabarburú_et_al_2016","Hypostomus hemicochliodun",,"Graciela","Carachama parda",,39.68,18,"other","operculum movement only",0.16,"standard error of the mean","28.5","5 days","days","28.5","0.3",,,"other",,,,,,,,,,,,,"lab","eclosed eggs","non adult","larvae",,,,,,"180",5,,,"tropical","freshwater","fish",-6.36633731,-76.37658556,,"America","Perú",,,,,,,,,,,,,,"GS","spanish",2016,,"Zabarburú, C.A.C., Koo, F.W.C., Castillo, W.G., del Aguila Panduro, E., Tamani, F.V. and Rios, J.F., 2017. Evaluación de la temperatura letal máxima para Hypostomus hemicochliodon y Pterygoplichthys parda/is (Loricariidae) Assessment of the maximum lethal temperature for Hypostomus hemicochliodon and Pterygoplichthys parda/is (Loricariidae).",,"Revista de Investigación Científica UNTRM: Ciencias Naturales e Ingeniería","paper id 1_c","only movement is from operculum",1009574,TRUE,,,"freshwater","t_4959","s_420","l_127",3622916,"Eukaryota","Metazoa","Chordata","Actinopteri","Siluriformes","Loricariidae","Hypostomus","Hypostomus hemicochliodon",,"hypostomus hemicochliodon",107,934,"Tropical Rainforest","South America","Peru","Peru","South America","Tropical","upper"
"tax_214","Zabarburú_et_al_2016","Hypostomus hemicochliodun",,"Graciela","Carachama parda",,39.98,18,"ltmax","lethal temperature",0.15,"standard error of the mean","28.5","5 days","days","28.5","0.3",,,"mortality",,,,,,,,,,,,,"lab","eclosed eggs","non adult","larvae",,,,,,"180",5,,,"tropical","freshwater","fish",-6.36633731,-76.37658556,,"America","Perú",,,,,,,,,,,,,,"GS","spanish",2016,,"Zabarburú, C.A.C., Koo, F.W.C., Castillo, W.G., del Aguila Panduro, E., Tamani, F.V. and Rios, J.F., 2017. Evaluación de la temperatura letal máxima para Hypostomus hemicochliodon y Pterygoplichthys parda/is (Loricariidae) Assessment of the maximum lethal temperature for Hypostomus hemicochliodon and Pterygoplichthys parda/is (Loricariidae).",,"Revista de Investigación Científica UNTRM: Ciencias Naturales e Ingeniería","paper id 1_c","death",1009574,TRUE,,,"freshwater","t_4960","s_420","l_127",3622916,"Eukaryota","Metazoa","Chordata","Actinopteri","Siluriformes","Loricariidae","Hypostomus","Hypostomus hemicochliodon",,"hypostomus hemicochliodon",107,934,"Tropical Rainforest","South America","Peru","Peru","South America","Tropical","upper"
"tax_214","Zabarburú_et_al_2016","Hypostomus hemicochliodun",,"Graciela","Carachama parda",,35.5,18,"ctmax","first equilibrium loss",0.18,"standard error of the mean","30","5 days","days","30","0.3",,,"loe",,,,,,,,,,,,,"lab","eclosed eggs","non adult","larvae",,,,,,"180",5,,,"tropical","freshwater","fish",-6.36633731,-76.37658556,,"America","Perú",,,,,,,,,,,,,,"GS","spanish",2016,,"Zabarburú, C.A.C., Koo, F.W.C., Castillo, W.G., del Aguila Panduro, E., Tamani, F.V. and Rios, J.F., 2017. Evaluación de la temperatura letal máxima para Hypostomus hemicochliodon y Pterygoplichthys parda/is (Loricariidae) Assessment of the maximum lethal temperature for Hypostomus hemicochliodon and Pterygoplichthys parda/is (Loricariidae).",,"Revista de Investigación Científica UNTRM: Ciencias Naturales e Ingeniería","paper id 1_c","fish loses the hability to keep a normal position",1009574,TRUE,,,"freshwater","t_4961","s_420","l_127",3622916,"Eukaryota","Metazoa","Chordata","Actinopteri","Siluriformes","Loricariidae","Hypostomus","Hypostomus hemicochliodon",,"hypostomus hemicochliodon",107,934,"Tropical Rainforest","South America","Peru","Peru","South America","Tropical","upper"
"tax_214","Zabarburú_et_al_2016","Hypostomus hemicochliodun",,"Graciela","Carachama parda",,39.33,18,"ctmax","complete equilibrium loss",0.05,"standard error of the mean","30","5 days","days","30","0.3",,,"loe",,,,,,,,,,,,,"lab","eclosed eggs","non adult","larvae",,,,,,"180",5,,,"tropical","freshwater","fish",-6.36633731,-76.37658556,,"America","Perú",,,,,,,,,,,,,,"GS","spanish",2016,,"Zabarburú, C.A.C., Koo, F.W.C., Castillo, W.G., del Aguila Panduro, E., Tamani, F.V. and Rios, J.F., 2017. Evaluación de la temperatura letal máxima para Hypostomus hemicochliodon y Pterygoplichthys parda/is (Loricariidae) Assessment of the maximum lethal temperature for Hypostomus hemicochliodon and Pterygoplichthys parda/is (Loricariidae).",,"Revista de Investigación Científica UNTRM: Ciencias Naturales e Ingeniería","paper id 1_c","fish is incapable of holding up",1009574,TRUE,,,"freshwater","t_4962","s_420","l_127",3622916,"Eukaryota","Metazoa","Chordata","Actinopteri","Siluriformes","Loricariidae","Hypostomus","Hypostomus hemicochliodon",,"hypostomus hemicochliodon",107,934,"Tropical Rainforest","South America","Peru","Peru","South America","Tropical","upper"
"tax_214","Zabarburú_et_al_2016","Hypostomus hemicochliodun",,"Graciela","Carachama parda",,40.37,18,"other","operculum movement only",0.07,"standard error of the mean","30","5 days","days","30","0.3",,,"other",,,,,,,,,,,,,"lab","eclosed eggs","non adult","larvae",,,,,,"180",5,,,"tropical","freshwater","fish",-6.36633731,-76.37658556,,"America","Perú",,,,,,,,,,,,,,"GS","spanish",2016,,"Zabarburú, C.A.C., Koo, F.W.C., Castillo, W.G., del Aguila Panduro, E., Tamani, F.V. and Rios, J.F., 2017. Evaluación de la temperatura letal máxima para Hypostomus hemicochliodon y Pterygoplichthys parda/is (Loricariidae) Assessment of the maximum lethal temperature for Hypostomus hemicochliodon and Pterygoplichthys parda/is (Loricariidae).",,"Revista de Investigación Científica UNTRM: Ciencias Naturales e Ingeniería","paper id 1_c","only movement is from operculum",1009574,TRUE,,,"freshwater","t_4963","s_420","l_127",3622916,"Eukaryota","Metazoa","Chordata","Actinopteri","Siluriformes","Loricariidae","Hypostomus","Hypostomus hemicochliodon",,"hypostomus hemicochliodon",107,934,"Tropical Rainforest","South America","Peru","Peru","South America","Tropical","upper"
"tax_214","Zabarburú_et_al_2016","Hypostomus hemicochliodun",,"Graciela","Carachama parda",,40.7,18,"ltmax","lethal temperature",0.07,"standard error of the mean","30","5 days","days","30","0.3",,,"mortality",,,,,,,,,,,,,"lab","eclosed eggs","non adult","larvae",,,,,,"180",5,,,"tropical","freshwater","fish",-6.36633731,-76.37658556,,"America","Perú",,,,,,,,,,,,,,"GS","spanish",2016,,"Zabarburú, C.A.C., Koo, F.W.C., Castillo, W.G., del Aguila Panduro, E., Tamani, F.V. and Rios, J.F., 2017. Evaluación de la temperatura letal máxima para Hypostomus hemicochliodon y Pterygoplichthys parda/is (Loricariidae) Assessment of the maximum lethal temperature for Hypostomus hemicochliodon and Pterygoplichthys parda/is (Loricariidae).",,"Revista de Investigación Científica UNTRM: Ciencias Naturales e Ingeniería","paper id 1_c","death",1009574,TRUE,,,"freshwater","t_4964","s_420","l_127",3622916,"Eukaryota","Metazoa","Chordata","Actinopteri","Siluriformes","Loricariidae","Hypostomus","Hypostomus hemicochliodon",,"hypostomus hemicochliodon",107,934,"Tropical Rainforest","South America","Peru","Peru","South America","Tropical","upper"
"tax_214","Zabarburú_et_al_2016","Hypostomus hemicochliodun",,"Graciela","Carachama parda",,36.41,18,"ctmax","first equilibrium loss",0.19,"standard error of the mean","31","5 days","days","31","0.3",,,"loe",,,,,,,,,,,,,"lab","eclosed eggs","non adult","larvae",,,,,,"180",5,,,"tropical","freshwater","fish",-6.36633731,-76.37658556,,"America","Perú",,,,,,,,,,,,,,"GS","spanish",2016,,"Zabarburú, C.A.C., Koo, F.W.C., Castillo, W.G., del Aguila Panduro, E., Tamani, F.V. and Rios, J.F., 2017. Evaluación de la temperatura letal máxima para Hypostomus hemicochliodon y Pterygoplichthys parda/is (Loricariidae) Assessment of the maximum lethal temperature for Hypostomus hemicochliodon and Pterygoplichthys parda/is (Loricariidae).",,"Revista de Investigación Científica UNTRM: Ciencias Naturales e Ingeniería","paper id 1_c","fish loses the hability to keep a normal position",1009574,TRUE,,,"freshwater","t_4965","s_420","l_127",3622916,"Eukaryota","Metazoa","Chordata","Actinopteri","Siluriformes","Loricariidae","Hypostomus","Hypostomus hemicochliodon",,"hypostomus hemicochliodon",107,934,"Tropical Rainforest","South America","Peru","Peru","South America","Tropical","upper"
